time,price
2024-09-02 22:00,494.66
2024-09-02 22:15,494.66
2024-09-02 22:30,494.66
2024-09-02 22:45,494.66
2024-09-02 23:00,431.06
2024-09-02 23:15,431.06
2024-09-02 23:30,431.06
2024-09-02 23:45,431.06
2024-09-03 00:00,496.53
2024-09-03 00:15,496.53
2024-09-03 00:30,496.53
2024-09-03 00:45,496.53
2024-09-03 01:00,443.15
2024-09-03 01:15,443.15
2024-09-03 01:30,443.15
2024-09-03 01:45,443.15
2024-09-03 02:00,421.74
2024-09-03 02:15,421.74
2024-09-03 02:30,421.74
2024-09-03 02:45,421.74
2024-09-03 03:00,414.66
2024-09-03 03:15,414.66
2024-09-03 03:30,414.66
2024-09-03 03:45,414.66
2024-09-03 04:00,428.86
2024-09-03 04:15,428.86
2024-09-03 04:30,428.86
2024-09-03 04:45,428.86
2024-09-03 05:00,476.78
2024-09-03 05:15,476.78
2024-09-03 05:30,476.78
2024-09-03 05:45,476.78
2024-09-03 06:00,715.42
2024-09-03 06:15,715.42
2024-09-03 06:30,715.42
2024-09-03 06:45,715.42
2024-09-03 07:00,780.97
2024-09-03 07:15,780.97
2024-09-03 07:30,780.97
2024-09-03 07:45,780.97
2024-09-03 08:00,613.01
2024-09-03 08:15,613.01
2024-09-03 08:30,613.01
2024-09-03 08:45,613.01
2024-09-03 09:00,499.26
2024-09-03 09:15,499.26
2024-09-03 09:30,499.26
2024-09-03 09:45,499.26
2024-09-03 10:00,409.11
2024-09-03 10:15,409.11
2024-09-03 10:30,409.11
2024-09-03 10:45,409.11
2024-09-03 11:00,347.72
2024-09-03 11:15,347.72
2024-09-03 11:30,347.72
2024-09-03 11:45,347.72
2024-09-03 12:00,301.21
2024-09-03 12:15,301.21
2024-09-03 12:30,301.21
2024-09-03 12:45,301.21
2024-09-03 13:00,287.79
2024-09-03 13:15,287.79
2024-09-03 13:30,287.79
2024-09-03 13:45,287.79
2024-09-03 14:00,336.95
2024-09-03 14:15,336.95
2024-09-03 14:30,336.95
2024-09-03 14:45,336.95
