time,price
2024-12-02 22:30,493.2
2024-12-02 22:45,493.2
2024-12-02 23:00,443.14
2024-12-02 23:15,443.14
2024-12-02 23:30,443.14
2024-12-02 23:45,443.14
2024-12-03 00:00,463.83
2024-12-03 00:15,463.83
2024-12-03 00:30,463.83
2024-12-03 00:45,463.83
2024-12-03 01:00,442.21
2024-12-03 01:15,442.21
2024-12-03 01:30,442.21
2024-12-03 01:45,442.21
2024-12-03 02:00,430.02
2024-12-03 02:15,430.02
2024-12-03 02:30,430.02
2024-12-03 02:45,430.02
2024-12-03 03:00,428.51
2024-12-03 03:15,428.51
2024-12-03 03:30,428.51
2024-12-03 03:45,428.51
2024-12-03 04:00,452.26
2024-12-03 04:15,452.26
2024-12-03 04:30,452.26
2024-12-03 04:45,452.26
2024-12-03 05:00,487.46
2024-12-03 05:15,487.46
2024-12-03 05:30,487.46
2024-12-03 05:45,487.46
2024-12-03 06:00,578.2
2024-12-03 06:15,578.2
2024-12-03 06:30,578.2
2024-12-03 06:45,578.2
2024-12-03 07:00,657.07
2024-12-03 07:15,657.07
2024-12-03 07:30,657.07
2024-12-03 07:45,657.07
2024-12-03 08:00,697.31
2024-12-03 08:15,697.31
2024-12-03 08:30,697.31
2024-12-03 08:45,697.31
2024-12-03 09:00,684.62
2024-12-03 09:15,684.62
2024-12-03 09:30,684.62
2024-12-03 09:45,684.62
2024-12-03 10:00,630.91
2024-12-03 10:15,630.91
2024-12-03 10:30,630.91
2024-12-03 10:45,630.91
2024-12-03 11:00,653.89
2024-12-03 11:15,653.89
2024-12-03 11:30,653.89
2024-12-03 11:45,653.89
2024-12-03 12:00,686.26
2024-12-03 12:15,686.26
2024-12-03 12:30,686.26
2024-12-03 12:45,686.26
2024-12-03 13:00,790.85
2024-12-03 13:15,790.85
2024-12-03 13:30,790.85
2024-12-03 13:45,790.85
2024-12-03 14:00,898.8
2024-12-03 14:15,898.8
2024-12-03 14:30,898.8
2024-12-03 14:45,898.8
2024-12-03 15:00,1031.19
2024-12-03 15:15,1031.19
2024-12-03 15:30,1031.19
2024-12-03 15:45,1031.19
2024-12-03 16:00,1042.23
2024-12-03 16:15,1042.23
2024-12-03 16:30,1042.23
2024-12-03 16:45,1042.23
2024-12-03 17:00,1008.78
2024-12-03 17:15,1008.78
2024-12-03 17:30,1008.78
2024-12-03 17:45,1008.78
2024-12-03 18:00,909.62
2024-12-03 18:15,909.62
2024-12-03 18:30,909.62
2024-12-03 18:45,909.62
2024-12-03 19:00,867.84
2024-12-03 19:15,867.84
2024-12-03 19:30,867.84
2024-12-03 19:45,867.84
2024-12-03 20:00,748.6
2024-12-03 20:15,748.6
2024-12-03 20:30,748.6
2024-12-03 20:45,748.6
2024-12-03 21:00,617.96
2024-12-03 21:15,617.96
2024-12-03 21:30,617.96
2024-12-03 21:45,617.96
2024-12-03 22:00,589.92
2024-12-03 22:15,589.92
2024-12-03 22:30,589.92
